Index,0 [0x0][0x0],1 [0x2][0xc],2 [0x0][0x4],3 [0x2][0xd],4 [0x2][0xe],5 [0x2][0xf],6 [0x2][0x10],7 [0x2][0x11],8 [0x0][0x8],9 [0x3][0x14],10 [0x19][0x15]
1005295,"",0,"",0,0,1,0,0,"",5,false
1005296,"",0,"",0,0,1,0,0,"",5,false
1005297,"",0,"",0,0,1,0,0,"",5,false
1005298,"",0,"",0,0,1,0,0,"",5,false
1005299,"",0,"",0,0,1,0,0,"",5,false
1005300,"",0,"",0,0,1,0,0,"",5,false
1005301,"",0,"",0,0,1,0,0,"",5,false
1005302,"",0,"",0,0,1,0,0,"",5,false
1005303,"",0,"",0,0,1,0,0,"",5,false
1005304,"",0,"",0,0,1,0,0,"",5,false
1005305,"",0,"",0,0,1,0,0,"",5,false
1005306,"",0,"",0,0,1,0,0,"",5,false
1005307,"",0,"",0,0,1,0,0,"",5,false
1005308,"",0,"",0,0,1,0,0,"",5,false
1005309,"",0,"",0,0,1,0,0,"",5,false
1005310,"",0,"",0,0,1,0,0,"",5,false
1005311,"",0,"",0,0,1,0,0,"",5,false
1005312,"",0,"",0,0,1,0,0,"",5,false
1005313,"",0,"",0,0,1,0,0,"",5,false
1005314,"",0,"",0,0,1,0,0,"",5,false
1005315,"",0,"",0,0,1,0,0,"",5,false
1005316,"",0,"",0,0,1,0,0,"",5,false
1005317,"",0,"",0,0,1,0,0,"",5,false
1005318,"",0,"",0,0,1,0,0,"",5,false
1005319,"",0,"",0,0,1,0,0,"",5,false
1005320,"",0,"",0,0,1,0,0,"",5,false
1005321,"",0,"",0,0,1,0,0,"",5,false
1005322,"",0,"",0,0,1,0,0,"",5,false
1005323,"",0,"",0,0,1,0,0,"",5,false
1005324,"",0,"",0,0,1,0,0,"",5,false
1005325,"",0,"",0,0,1,0,0,"",5,false
1005326,"",0,"",0,0,1,0,0,"",5,false
1005327,"",0,"",0,0,1,0,0,"",5,false
1005328,"",0,"",0,0,1,0,0,"",5,false
1005329,"",0,"",0,0,1,0,0,"",5,false
1005330,"",0,"",0,0,1,0,0,"",5,false
1005331,"",0,"",0,0,1,0,0,"",5,false
1005332,"",0,"",0,0,1,0,0,"",5,false
1005333,"",0,"",0,0,1,0,0,"",5,false
1005334,"",0,"",0,0,1,0,0,"",5,false
1005335,"",0,"",0,0,1,0,0,"",5,false
1005336,"",0,"",0,0,1,0,0,"",5,false
1005337,"",0,"",0,0,1,0,0,"",5,false
1005338,"",0,"",0,0,1,0,0,"",5,false
1005339,"",0,"",0,0,1,0,0,"",5,false
1005340,"",0,"",0,0,1,0,0,"",5,false
1005341,"",0,"",0,0,1,0,0,"",5,false
1005342,"",0,"",0,0,1,0,0,"",5,false
1005343,"",0,"",0,0,1,0,0,"",5,false
1005344,"",0,"",0,0,1,0,0,"",5,false
1005345,"",0,"",0,0,1,0,0,"",5,false
1005346,"",0,"",0,0,1,0,0,"",5,false
1005347,"",0,"",0,0,1,0,0,"",5,false
1005348,"",0,"",0,0,1,0,0,"",5,false
1005349,"",0,"",0,0,1,0,0,"",5,false
1005350,"",0,"",0,0,1,0,0,"",5,false
1005351,"",0,"",0,0,1,0,0,"",5,false
1005352,"",0,"",0,0,1,0,0,"",5,false
1005353,"",0,"",0,0,1,0,0,"",5,false
1005354,"",0,"",0,0,1,0,0,"",5,false
1005355,"",0,"",0,0,1,0,0,"",5,false
1005356,"",0,"",0,0,1,0,0,"",5,false
1005357,"",0,"",0,0,1,0,0,"",5,false
1005358,"",0,"",0,0,1,0,0,"",5,false
1005359,"",0,"",0,0,1,0,0,"",5,false
1005360,"",0,"",0,0,1,0,0,"",5,false
1005361,"",0,"",0,0,1,0,0,"",5,false
1005362,"",0,"",0,0,1,0,0,"",5,false
1005363,"",0,"",0,0,1,0,0,"",5,false
1005364,"",0,"",0,0,1,0,0,"",5,false
1005365,"",0,"",0,0,1,0,0,"",4,false
1005366,"",0,"",0,0,1,0,0,"",4,false
1005367,"",0,"",0,0,1,0,0,"",4,false
1005368,"",0,"",0,0,1,0,0,"",5,false
1005369,"",0,"",0,0,1,0,0,"",5,false
1005370,"",0,"",0,0,1,0,0,"",5,false
1005371,"",0,"",0,0,1,0,0,"",5,false
1005372,"",0,"",0,0,1,0,0,"",5,false
1005373,"",0,"",0,0,1,0,0,"",5,false
1005374,"",0,"",0,0,1,0,0,"",5,false
1005375,"",0,"",0,0,1,0,0,"",5,false
1005376,"",0,"",0,0,1,0,0,"",5,false
1005377,"",0,"",0,0,1,0,0,"",5,false
1005378,"",0,"",0,0,1,0,0,"",5,false
1005379,"",0,"",0,0,1,0,0,"",5,false
1005380,"",0,"",0,0,1,0,0,"",5,false
1005381,"",0,"",0,0,1,0,0,"",5,false
1005382,"",0,"",0,0,1,0,0,"",5,false
1005383,"",0,"",0,0,1,0,0,"",5,false
1005384,"",0,"",0,0,1,0,0,"",5,false
1005385,"",0,"",0,0,1,0,0,"",5,false
1005386,"",0,"",0,0,1,0,0,"",5,false
1005387,"",0,"",0,0,1,0,0,"",5,false
1005388,"",0,"",0,0,1,0,0,"",5,false
1005389,"",0,"",0,0,1,0,0,"",5,false
1005390,"",0,"",0,0,1,0,0,"",5,false
1005391,"도미니",0,"",0,0,1,0,0,"",3,false
1005392,"르콘타이",0,"",0,0,1,0,0,"",3,false
1005393,"르콘타이",0,"",0,0,1,0,0,"",3,false
1005394,"스크리뷜트",0,"",0,0,1,0,0,"",3,false
1005395,"굶주린 강아지",0,"",0,0,1,0,0,"",3,false
1005396,"아기 커얼",0,"",0,0,1,0,0,"",3,false
1005397,"",0,"",0,0,1,0,0,"",5,false
1005398,"미미도아",0,"",0,0,1,0,0,"",3,false
1005399,"",0,"",0,0,1,0,0,"",3,false
1005400,"",0,"",0,0,1,0,0,"",3,false
1005401,"",0,"",0,0,1,0,0,"",5,false
1005402,"",0,"",0,0,1,0,0,"",5,false
1005403,"",0,"",0,0,1,0,0,"",5,false
1005404,"흑와단 일병 히네네",0,"",0,0,1,0,0,"",3,false
1005405,"셀레스트리아",0,"",0,0,1,0,0,"",3,false
1005406,"",0,"",0,0,1,0,0,"",5,false
1005407,"",0,"",0,0,1,0,0,"",5,false
1005408,"흑와단 상병 블뤼스브뤼다",0,"",0,0,1,0,0,"",3,false
1005409,"흑와단 상사 슈튀른로나",0,"",0,0,1,0,0,"",3,false
1005410,"바스틀라이트",0,"",0,0,1,0,0,"",3,false
1005411,"이톨완",0,"",0,0,1,0,0,"",3,false
1005412,"곤경에 처한 모험가",0,"",0,0,1,0,0,"",3,false
1005413,"초보 집사",0,"",0,0,1,0,0,"",3,false
1005414,"유능한 선장",0,"",0,0,1,0,0,"탑승 수속",3,true
1005415,"",0,"",0,0,1,0,0,"",5,false
1005416,"수리공",0,"",0,0,1,0,0,"",3,true
1005417,"시즌 보상 지급관",0,"",0,0,1,0,0,"더 피스트",3,true
1005418,"흑와단 훈련교관",0,"",0,0,1,0,0,"",3,true
1005419,"소심한 모험가",0,"",0,0,1,0,0,"",3,false
1005420,"",0,"",0,0,1,0,0,"",3,false
1005421,"",0,"",0,0,1,0,0,"",3,false
1005422,"",0,"",0,0,1,0,0,"",3,false
1005423,"",0,"",0,0,1,0,0,"",3,false
1005424,"",0,"",0,0,1,0,0,"",3,false
1005425,"",0,"",0,0,1,0,0,"",3,false
1005426,"",0,"",0,0,1,0,0,"",3,false
1005427,"",0,"",0,0,1,0,0,"",3,false
1005428,"",0,"",0,0,1,0,0,"",3,false
1005429,"",0,"",0,0,1,0,0,"",3,false
1005430,"",0,"",0,0,1,0,0,"",3,false
1005431,"",0,"",0,0,1,0,0,"",3,false
1005432,"",0,"",0,0,1,0,0,"",3,false
1005433,"",0,"",0,0,1,0,0,"",3,false
1005434,"",0,"",0,0,1,0,0,"",3,false
1005435,"",0,"",0,0,1,0,0,"",3,false
1005436,"",0,"",0,0,1,0,0,"",3,false
1005437,"",0,"",0,0,1,0,0,"",3,false
1005438,"",0,"",0,0,1,0,0,"",3,false
1005439,"",0,"",0,0,1,0,0,"",3,false
1005440,"",0,"",0,0,1,0,0,"",3,false
1005441,"",0,"",0,0,1,0,0,"",3,false
1005442,"",0,"",0,0,1,0,0,"",3,false
1005443,"",0,"",0,0,1,0,0,"",3,false
1005444,"",0,"",0,0,1,0,0,"",3,false
1005445,"",0,"",0,0,1,0,0,"",3,false
1005446,"",0,"",0,0,1,0,0,"",3,false
1005447,"",0,"",0,0,1,0,0,"",3,false
1005448,"",0,"",0,0,1,0,0,"",3,false
1005449,"",0,"",0,0,1,0,0,"",3,false
1005450,"",0,"",0,0,1,0,0,"",3,false
1005451,"",0,"",0,0,1,0,0,"",3,false
1005452,"",0,"",0,0,1,0,0,"",3,false
1005453,"",0,"",0,0,1,0,0,"",3,false
1005454,"",0,"",0,0,1,0,0,"",3,false
1005455,"",0,"",0,0,1,0,0,"",3,false
1005456,"",0,"",0,0,1,0,0,"",3,false
1005457,"",0,"",0,0,1,0,0,"",3,false
1005458,"",0,"",0,0,1,0,0,"",3,false
1005459,"",0,"",0,0,1,0,0,"",3,false
1005460,"",0,"",0,0,1,0,0,"",3,false
1005461,"",0,"",0,0,1,0,0,"",3,false
1005462,"",0,"",0,0,1,0,0,"",3,false
1005463,"",0,"",0,0,1,0,0,"",3,false
1005464,"",0,"",0,0,1,0,0,"",3,false
1005465,"",0,"",0,0,1,0,0,"",3,false
1005466,"",0,"",0,0,1,0,0,"",3,false
1005467,"",0,"",0,0,1,0,0,"",3,false
1005468,"",0,"",0,0,1,0,0,"",3,false
1005469,"",0,"",0,0,1,0,0,"",3,false
1005470,"",0,"",0,0,1,0,0,"",3,false
1005471,"수상한 여행자",0,"",0,0,1,0,0,"",3,false
1005472,"단쟝",0,"",0,0,1,0,0,"",3,false
1005473,"단쟝",0,"",0,0,1,0,0,"",3,false
1005474,"시끄러운 광대",0,"",0,0,1,0,0,"",3,false
1005475,"마법 항아리",0,"",0,0,1,0,0,"",3,false
1005476,"흑와단 대위 오아데넥",0,"",0,0,1,0,0,"",3,false
1005477,"준뒤룬트",0,"",0,0,1,0,0,"",3,false
1005478,"수상한 여행자",0,"",0,0,1,0,0,"",3,false
1005479,"쾌활한 여행자",0,"",0,0,1,0,0,"",3,false
1005480,"단쟝",0,"",0,0,1,0,0,"",3,false
1005481,"단쟝",0,"",0,0,1,0,0,"",3,false
1005482,"과묵한 거리예술가",0,"",0,0,1,0,0,"",3,false
1005483,"마법 항아리",0,"",0,0,1,0,0,"",3,false
1005484,"쌍사당 대위 위판",0,"",0,0,1,0,0,"",3,false
1005485,"다마리스",0,"",0,0,1,0,0,"",3,false
1005486,"수상한 여행자",0,"",0,0,1,0,0,"",3,false
1005487,"단쟝",0,"",0,0,1,0,0,"",3,false
1005488,"단쟝",0,"",0,0,1,0,0,"",3,false
1005489,"소심한 곡예사",0,"",0,0,1,0,0,"",3,false
1005490,"마법 항아리",0,"",0,0,1,0,0,"",3,false
1005491,"불멸대 대위 암브릭",0,"",0,0,1,0,0,"",3,false
1005492,"라라군",0,"",0,0,1,0,0,"",3,false
1005493,"음침한 판매원",0,"",0,0,1,0,0,"기간 한정 상인",3,true
1005494,"음침한 판매원",0,"",0,0,1,0,0,"기간 한정 상인",3,true
1005495,"음침한 판매원",0,"",0,0,1,0,0,"기간 한정 상인",3,true
1005496,"",0,"",0,0,1,0,0,"",5,false
1005497,"",0,"",0,0,1,0,0,"",5,false
1005498,"",0,"",0,0,1,0,0,"",5,false
1005499,"",0,"",0,0,1,0,0,"",5,false
1005500,"",0,"",0,0,1,0,0,"",5,false
1005501,"나슈 마카라카",0,"",0,0,1,0,0,"",3,false
1005502,"괴도 백가면",0,"",0,0,1,0,0,"",4,false
1005503,"엘리",0,"",0,0,1,0,0,"",4,false
1005504,"브리아르디앙",0,"",0,0,1,0,0,"",4,false
1005505,"",0,"",0,0,1,0,0,"",3,false
1005506,"줄리안",0,"",0,0,1,0,0,"",3,false
1005507,"",0,"",0,0,1,0,0,"",3,false
1005508,"",0,"",0,0,1,0,0,"",5,false
1005509,"",0,"",0,0,1,0,0,"",5,false
1005510,"",0,"",0,0,1,0,0,"",5,false
1005511,"",0,"",0,0,1,0,0,"",5,false
1005512,"힐디브랜드",0,"",0,0,1,0,0,"",3,false
1005513,"고드베르트",0,"",0,0,1,0,0,"",4,false
1005514,"나슈 마카라카",0,"",0,0,1,0,0,"",3,false
1005515,"혼란스러운 남자",0,"",0,0,1,0,0,"",3,false
1005516,"겁먹은 부인",0,"",0,0,1,0,0,"",3,false
1005517,"그라하 티아",0,"",0,0,1,0,0,"",3,false
1005518,"그라하 티아",0,"",0,0,1,0,0,"",3,false
1005519,"룬 가",0,"",0,0,1,0,0,"",4,false
1005520,"이국적인 남자",0,"",0,0,1,0,0,"",3,false
1005521,"네로",0,"",0,0,1,0,0,"",3,false
1005522,"새로 태어난 부인",0,"",0,0,1,0,0,"",3,false
1005523,"로리안",0,"",0,0,1,0,0,"",3,false
1005524,"허규버트",0,"",0,0,1,0,0,"",3,false
1005525,"디아만다",0,"",0,0,1,0,0,"",3,false
1005526,"하룬",0,"",0,0,1,0,0,"",3,false
1005527,"부지런한 광부",0,"",0,0,1,0,0,"",3,false
1005528,"엘드와인",0,"",0,0,1,0,0,"",3,false
1005529,"흑와단 일병 뢰간로나",0,"",0,0,1,0,0,"",3,false
1005530,"쌍사당 일병 엠블린",0,"",0,0,1,0,0,"",3,false
1005531,"불멸대 일병 모모라지",0,"",0,0,1,0,0,"",3,false
1005532,"하바크 알바크",0,"",0,0,1,0,0,"",3,false
1005533,"우락부락한 남자",0,"",0,0,1,0,0,"",3,false
1005534,"요염한 아가씨",0,"",0,0,1,0,0,"",5,false
1005535,"관능적인 아가씨",0,"",0,0,1,0,0,"",5,false
1005536,"매력적인 아가씨",0,"",0,0,1,0,0,"",5,false
1005537,"",0,"",0,0,1,0,0,"",5,false
1005538,"",0,"",0,0,1,0,0,"",5,false
1005539,"샨토토",0,"",0,0,1,0,0,"",3,false
1005540,"클로 바지리",0,"",0,0,1,0,0,"",3,false
1005541,"넋 나간 좀비",0,"",0,0,1,0,0,"",3,false
1005542,"화난 좀비",0,"",0,0,1,0,0,"",3,false
1005543,"길가메시",0,"",0,0,1,0,0,"",3,false
1005544,"",0,"",0,0,1,0,0,"",3,false
1005545,"엘레자르",0,"",0,0,1,0,0,"",3,false
1005546,"엘레자르",0,"",0,0,1,0,0,"",3,false
1005547,"험프리",0,"",0,0,1,0,0,"",3,false
1005548,"보이스",0,"",0,0,1,0,0,"",4,false
1005549,"보이스",0,"",0,0,1,0,0,"",4,false
1005550,"피부브 가",0,"",0,0,1,0,0,"",3,false
1005551,"나루지 보",0,"",0,0,1,0,0,"",3,false
1005552,"야도브 가",0,"",0,0,1,0,0,"",3,false
1005553,"하무지 가",0,"",0,0,1,0,0,"",3,false
1005554,"아말쟈족 만물상",0,"",0,0,1,0,0,"",3,true
1005555,"",0,"",0,0,1,0,0,"",5,false
1005556,"",0,"",0,0,1,0,0,"",5,false
1005557,"",0,"",0,0,1,0,0,"",5,false
1005558,"",0,"",0,0,1,0,0,"",5,false
1005559,"",0,"",0,0,1,0,0,"",5,false
1005560,"",0,"",0,0,1,0,0,"",5,false
1005561,"토나크시아",0,"",0,0,1,0,0,"",3,false
1005562,"포니시아",0,"",0,0,1,0,0,"",3,false
1005563,"모키시아",0,"",0,0,1,0,0,"",3,false
1005564,"오르무시오",0,"",0,0,1,0,0,"",3,false
1005565,"보이스",0,"",0,0,1,0,0,"",3,false
1005566,"와인버그",0,"",0,0,1,0,0,"",3,false
1005567,"르콘타이",0,"",0,0,1,0,0,"",3,false
1005568,"스크리뷜트",0,"",0,0,1,0,0,"",3,false
1005569,"실프족 만물상",0,"",0,0,1,0,0,"",3,true
1005570,"보이스",0,"",0,0,1,0,0,"",3,false
1005571,"게으른 실프",0,"",0,0,1,0,0,"",3,false
1005572,"보이스",0,"",0,0,1,0,0,"",3,false
1005573,"",0,"",0,0,1,0,0,"",5,false
1005574,"덜렁이 실프",0,"",0,0,1,0,0,"",5,false
1005575,"보이스",0,"",0,0,1,0,0,"",3,false
1005576,"레몽도",0,"",0,0,1,0,0,"",3,false
1005577,"프리크시오",0,"",0,0,1,0,0,"",3,false
1005578,"룬 가",0,"",0,0,1,0,0,"",3,true
1005579,"긴장한 상인",0,"",0,0,1,0,0,"",3,false
1005580,"룬 가",0,"",0,0,1,0,0,"",3,false
1005581,"룬 가",0,"",0,0,1,0,0,"",3,false
1005582,"전투도마뱀",0,"",0,0,1,0,0,"",5,false
1005583,"우나파",0,"",0,0,1,0,0,"",3,false
1005584,"우나파",0,"",0,0,1,0,0,"",3,false
1005585,"룬 가",0,"",0,0,1,0,0,"",3,false
1005586,"불멸대 중사",0,"",0,0,1,0,0,"",3,false
1005587,"불멸대 병사",0,"",0,0,1,0,0,"",3,false
1005588,"룬 가의 어머니",0,"",0,0,1,0,0,"",5,false
1005589,"태평한 상인",0,"",0,0,1,0,0,"",3,false
1005590,"룬 가",0,"",0,0,1,0,0,"",3,false
1005591,"리제트 드 발렌티온",0,"",0,0,1,0,0,"",3,false
1005592,"라르소니앙",0,"",0,0,1,0,0,"",3,false
1005593,"노란 달의 광팬",0,"",0,0,1,0,0,"",3,false
1005594,"노란 달의 광팬",0,"",0,0,1,0,0,"",3,false
1005595,"노란 달의 광팬",0,"",0,0,1,0,0,"",3,false
1005596,"노란 달의 광팬",0,"",0,0,1,0,0,"",3,false
1005597,"노란 달의 광팬",0,"",0,0,1,0,0,"",3,false
1005598,"노란 달의 광팬",0,"",0,0,1,0,0,"",3,false
1005599,"그웨인으로 추정되는 남자",0,"",0,0,1,0,0,"",3,false
1005600,"질바트",0,"",0,0,1,0,0,"",3,false
1005601,"그웨인",0,"",0,0,1,0,0,"",3,false
1005602,"그웨인",0,"",0,0,1,0,0,"",3,false
1005603,"백귀야행단 갑판원",0,"",0,0,1,0,0,"",3,false
1005604,"그웨인으로 추정되는 남자",0,"",0,0,1,0,0,"",3,false
1005605,"그웨인으로 추정되는 남자",0,"",0,0,1,0,0,"",3,false
1005606,"발렌티온 가 하인",0,"",0,0,1,0,0,"",3,false
1005607,"발렌티온 가 집사",0,"",0,0,1,0,0,"기간 한정 상인",3,true
1005608,"발렌티온 가 하녀",0,"",0,0,1,0,0,"기간 한정 상인",3,true
1005609,"발렌티온 가 하인",0,"",0,0,1,0,0,"",3,false
1005610,"발렌티온 가 집사",0,"",0,0,1,0,0,"기간 한정 상인",3,true
1005611,"발렌티온 가 하녀",0,"",0,0,1,0,0,"기간 한정 상인",3,true
1005612,"발렌티온 가 하인",0,"",0,0,1,0,0,"",3,false
1005613,"발렌티온 가 집사",0,"",0,0,1,0,0,"기간 한정 상인",3,true
1005614,"발렌티온 가 하녀",0,"",0,0,1,0,0,"기간 한정 상인",3,true
1005615,"자고즈 테",0,"",0,0,1,0,0,"",4,false
1005616,"초코보이스",0,"",0,0,1,0,0,"",3,false
1005617,"",0,"",0,0,1,0,0,"",5,false
1005618,"노란 달의 광팬",0,"",0,0,1,0,0,"",3,false
1005619,"",0,"",0,0,1,0,0,"",5,false
1005620,"",0,"",0,0,1,0,0,"",5,false
1005621,"",0,"",0,0,1,0,0,"",5,false
1005622,"",0,"",0,0,1,0,0,"",5,false
1005623,"",0,"",0,0,1,0,0,"",5,false
1005624,"",0,"",0,0,1,0,0,"",5,false
1005625,"",0,"",0,0,1,0,0,"",5,false
1005626,"",0,"",0,0,1,0,0,"",5,false
1005627,"",0,"",0,0,1,0,0,"",5,false
1005628,"",0,"",0,0,1,0,0,"",5,false
1005629,"",0,"",0,0,1,0,0,"",5,false
1005630,"",0,"",0,0,1,0,0,"",5,false
1005631,"",0,"",0,0,1,0,0,"",5,false
1005632,"거주구 담당관",0,"",0,0,1,0,0,"",3,true
1005633,"재료 상인",0,"",0,0,1,0,0,"",3,true
1005634,"만물상",0,"",0,0,1,0,0,"",3,true
1005635,"만물상",0,"",0,0,1,0,0,"",3,true
1005636,"매점 관리인",0,"",0,0,1,0,0,"",3,true
1005637,"하우징 아저씨",0,"",0,0,1,0,0,"",3,true
1005638,"만물상",0,"",0,0,1,0,0,"",3,false
1005639,"거주구 담당관",0,"",0,0,1,0,0,"",3,true
1005640,"재료 상인",0,"",0,0,1,0,0,"",3,true
1005641,"만물상",0,"",0,0,1,0,0,"",3,true
1005642,"만물상",0,"",0,0,1,0,0,"",3,true
1005643,"매점 관리인",0,"",0,0,1,0,0,"",3,true
1005644,"하우징 아저씨",0,"",0,0,1,0,0,"",3,true
1005645,"만물상",0,"",0,0,1,0,0,"",3,false
1005646,"거주구 담당관",0,"",0,0,1,0,0,"",3,true
1005647,"재료 상인",0,"",0,0,1,0,0,"",3,true
1005648,"만물상",0,"",0,0,1,0,0,"",3,true
1005649,"만물상",0,"",0,0,1,0,0,"",3,true
1005650,"매점 관리인",0,"",0,0,1,0,0,"",3,true
1005651,"하우징 아저씨",0,"",0,0,1,0,0,"",3,true
1005652,"만물상",0,"",0,0,1,0,0,"",3,false
1005653,"",0,"",0,0,1,0,0,"",5,false
1005654,"",0,"",0,0,1,0,0,"",5,false
1005655,"선장",0,"",0,0,1,0,0,"탑승 수속",3,true
1005656,"선장",0,"",0,0,1,0,0,"탑승 수속",3,true
1005657,"말 사또",0,"",0,0,1,0,0,"",3,true
1005658,"금빛 말 종사관",0,"",0,0,1,0,0,"",3,true
1005659,"금빛 말 포졸",0,"",0,0,1,0,0,"",3,false
1005660,"검은 말 종사관",0,"",0,0,1,0,0,"",3,true
1005661,"검은 말 포졸",0,"",0,0,1,0,0,"",3,false
1005662,"붉은 말 종사관",0,"",0,0,1,0,0,"",3,true
1005663,"붉은 말 포졸",0,"",0,0,1,0,0,"",3,false
1005664,"초코보 운수조합장",0,"",0,0,1,0,0,"",3,false
1005665,"초코보",0,"",0,0,1,0,0,"",3,false
1005666,"초코보",0,"",0,0,1,0,0,"",3,false
1005667,"초코보",0,"",0,0,1,0,0,"",3,false
1005668,"초코보 운수 직원",0,"",0,0,1,0,0,"",3,false
1005669,"농장 원예가",0,"",0,0,1,0,0,"",3,false
1005670,"아주 좋은 기사",0,"",0,0,1,0,0,"",3,false
1005671,"금빛 말 상인",0,"",0,0,1,0,0,"기간 한정 상인",3,true
1005672,"검은 말 상인",0,"",0,0,1,0,0,"기간 한정 상인",3,true
1005673,"붉은 말 상인",0,"",0,0,1,0,0,"기간 한정 상인",3,true
1005674,"",0,"",0,0,1,0,0,"",5,false
1005675,"",0,"",0,0,1,0,0,"",5,false
1005676,"",0,"",0,0,1,0,0,"",5,false
1005677,"",0,"",0,0,1,0,0,"",5,false
1005678,"",0,"",0,0,1,0,0,"",5,false
1005679,"",0,"",0,0,1,0,0,"",5,false
1005680,"",0,"",0,0,1,0,0,"",5,false
1005681,"",0,"",0,0,1,0,0,"",5,false
1005682,"",0,"",0,0,1,0,0,"",5,false
1005683,"",0,"",0,0,1,0,0,"",5,false
1005684,"",0,"",0,0,1,0,0,"",5,false
1005685,"",0,"",0,0,1,0,0,"",5,false
1005686,"",0,"",0,0,1,0,0,"",5,false
1005687,"",0,"",0,0,1,0,0,"",5,false
1005688,"",0,"",0,0,1,0,0,"",5,false
1005689,"",0,"",0,0,1,0,0,"",5,false
1005690,"",0,"",0,0,1,0,0,"",5,false
1005691,"",0,"",0,0,1,0,0,"",5,false
1005692,"",0,"",0,0,1,0,0,"",5,false
1005693,"",0,"",0,0,1,0,0,"",5,false
1005694,"새내기 모험가",0,"",0,0,1,0,0,"",4,false
1005695,"",0,"",0,0,1,0,0,"",4,false
1005696,"",0,"",0,0,1,0,0,"",5,false
1005697,"",0,"",0,0,1,0,0,"",5,false
1005698,"",0,"",0,0,1,0,0,"",5,false
1005699,"",0,"",0,0,1,0,0,"",5,false
1005700,"",0,"",0,0,1,0,0,"",5,false
1005701,"",0,"",0,0,1,0,0,"",5,false
1005702,"",0,"",0,0,1,0,0,"",5,false
1005703,"",0,"",0,0,1,0,0,"",5,false
1005704,"",0,"",0,0,1,0,0,"",4,false
1005705,"",0,"",0,0,1,0,0,"",4,false
1005706,"다마리스",0,"",0,0,1,0,0,"",3,false
1005707,"초코보 운수조합장",0,"",0,0,1,0,0,"",3,false
1005708,"룬 가",0,"",0,0,1,0,0,"",4,false
1005709,"나슈 마카라카",0,"",0,0,1,0,0,"",3,false
1005710,"나슈 마카라카",0,"",0,0,1,0,0,"",3,false
1005711,"힐디브랜드",0,"",0,0,1,0,0,"",3,false
1005712,"노란 달",0,"",0,0,1,0,0,"",3,false
1005713,"힐디브랜드",0,"",0,0,1,0,0,"",3,false
1005714,"나슈 마카라카",0,"",0,0,1,0,0,"",5,false
1005715,"노란 달",0,"",0,0,1,0,0,"",3,false
1005716,"힐디브랜드",0,"",0,0,1,0,0,"",3,false
1005717,"나슈 마카라카",0,"",0,0,1,0,0,"",3,false
1005718,"쪄 죽을 듯한 남자",0,"",0,0,1,0,0,"",3,false
1005719,"",0,"",0,0,1,0,0,"",5,false
1005720,"",0,"",0,0,1,0,0,"",5,false
1005721,"엘리",0,"",0,0,1,0,0,"",3,false
1005722,"험프리",0,"",0,0,1,0,0,"",3,false
1005723,"엘리",0,"",0,0,1,0,0,"",3,false
1005724,"조조응파",0,"",0,0,1,0,0,"",3,false
1005725,"힐디브랜드",0,"",0,0,1,0,0,"",3,false
1005726,"나슈 마카라카",0,"",0,0,1,0,0,"",5,false
1005727,"힐디브랜드",0,"",0,0,1,0,0,"",3,false
1005728,"나슈 마카라카",0,"",0,0,1,0,0,"",5,false
1005729,"엘리",0,"",0,0,1,0,0,"",5,false
1005730,"힐디브랜드",0,"",0,0,1,0,0,"",3,false
1005731,"엘레자르",0,"",0,0,1,0,0,"",3,false
1005732,"힐디브랜드",0,"",0,0,1,0,0,"",5,false
1005733,"엘리",0,"",0,0,1,0,0,"",5,false
1005734,"험프리",0,"",0,0,1,0,0,"",5,false
1005735,"",0,"",0,0,1,0,0,"",5,false
1005736,"",0,"",0,0,1,0,0,"",5,false
1005737,"보이스",0,"",0,0,1,0,0,"",3,false
1005738,"나슈 마카라카",0,"",0,0,1,0,0,"",3,false
1005739,"두릴다",0,"",0,0,1,0,0,"",4,false
1005740,"마리아",0,"",0,0,1,0,0,"",4,false
1005741,"",0,"",0,0,1,0,0,"",5,false
1005742,"",0,"",0,0,1,0,0,"",3,false
1005743,"",0,"",0,0,1,0,0,"",3,false
1005744,"",0,"",0,0,1,0,0,"",3,false
1005745,"곤경에 처한 상인",0,"",0,0,1,0,0,"",3,false
1005746,"딜루시오",0,"",0,0,1,0,0,"",3,false
1005747,"",0,"",0,0,1,0,0,"",3,false
1005748,"신난 실프",0,"",0,0,1,0,0,"",5,false
1005749,"신난 실프",0,"",0,0,1,0,0,"",5,false
1005750,"신난 실프",0,"",0,0,1,0,0,"",5,false
1005751,"지친 듯한 실프",0,"",0,0,1,0,0,"",5,false
1005752,"지친 듯한 실프",0,"",0,0,1,0,0,"",5,false
1005753,"지친 듯한 실프",0,"",0,0,1,0,0,"",5,false
1005754,"안심한 실프",0,"",0,0,1,0,0,"",5,false
1005755,"안심한 실프",0,"",0,0,1,0,0,"",5,false
1005756,"미코테족 상인",0,"",0,0,1,0,0,"",3,false
1005757,"불멸대 병사",0,"",0,0,1,0,0,"",3,false
1005758,"불멸대 병사",0,"",0,0,1,0,0,"",4,false
1005759,"",0,"",0,0,1,0,0,"",5,false
1005760,"",0,"",0,0,1,0,0,"",5,false
1005761,"",0,"",0,0,1,0,0,"",5,false
1005762,"",0,"",0,0,1,0,0,"",5,false
1005763,"",0,"",0,0,1,0,0,"",5,false
1005764,"",0,"",0,0,1,0,0,"",5,false
1005765,"엘리",0,"",0,0,1,0,0,"",4,false
