Index,0 [0x7][0xc],1 [0x3][0x10],2 [0x19][0x12],3 [0x1a][0x12],4 [0x1b][0x12],5 [0x3][0x11],6 [0x9][0x4],7 [0x1c][0x12],8 [0x9][0x8],9 [0x0][0x0]
1545,0,2,false,false,false,2,3.0,false,1.0,"전광석화. 비처럼 쏟아지는 화살을 받아라!"
1546,0,2,false,false,false,2,3.0,false,1.0,"추분축배. 놓치지 않겠다…!"
1547,0,2,false,false,false,3,3.0,false,1.0,"누가 좀 도와주십시오!"
1548,0,2,false,false,false,3,3.0,false,1.0,"오, 감사합니다, 모험가님!"
1549,0,2,false,false,false,3,3.0,false,1.0,"의식을 저지해주세요!"
1550,0,2,false,false,false,3,3.0,false,1.0,"해내셨군요, 역시 대단하시네요!"
1551,0,2,false,false,false,3,3.0,false,1.0,"이제 당분간 얌전하겠죠…"
1552,0,2,false,false,false,3,3.0,false,1.0,"협력해주셔서 감사합니다!"
1553,0,2,false,false,false,3,3.0,false,1.0,"아, 실패라니… 이럴 수가"
1554,0,2,false,false,false,3,3.0,false,1.0,"…그래도 도와주셔서 감사합니다"
1555,0,2,false,false,false,3,3.0,false,1.0,"다음엔 반드시 의식을…!"
1556,0,2,false,false,false,3,5.0,false,1.0,"더 주면 고맙지!"
1557,0,2,false,false,false,3,3.0,false,1.0,"덕분에 살았어… 고마워"
1558,0,2,false,false,false,3,3.0,false,1.0,"좀 부족하군… 아쉬워라"
1559,0,2,false,false,false,3,3.0,false,1.0,"어쩔 수 없군, 보급을 기다려야지"
1560,0,2,false,false,false,3,5.0,false,1.0,"이렇게 많은 양을 어떻게 혼자서 옮겨…"
1561,0,2,false,false,false,3,5.0,false,1.0,"놈들을 빨리 퇴치해줘"
1562,0,2,false,false,false,3,5.0,false,1.0,"감사합니다, 다만…"
1563,0,2,false,false,false,3,5.0,false,1.0,"포도주 모으기를 도와줄 사람은…"
1564,0,2,false,false,false,3,5.0,false,1.0,"아…, 당했다…"
1565,0,2,false,false,false,3,5.0,false,1.0,"휴, 오늘은 홧술이나 마셔야겠군…"
1566,0,2,false,false,false,2,5.0,false,1.0,"목숨만은 제발…"
1567,0,2,false,false,false,2,5.0,false,1.0,"고급 포도주였는데…"
1568,0,2,false,false,false,2,5.0,false,1.0,"아, 안에 든 병이 다 깨지겠어…"
1569,0,2,false,false,false,2,5.0,false,1.0,"도적이 설치게 둘 순 없다!"
1570,0,2,false,false,false,2,5.0,false,1.0,"시민을 지켜라!"
1571,0,2,false,false,false,2,5.0,false,1.0,"물리쳐주마!"
1572,0,2,false,false,false,2,5.0,false,1.0,"쫓아낸 모양이군"
1573,0,2,false,false,false,2,5.0,false,1.0,"도적 따윈 우리 적이 아니다!"
1574,0,2,false,false,false,2,5.0,false,1.0,"수준이 다르지!"
1575,0,2,false,false,false,2,5.0,false,1.0,"미안하다, 역부족이야…"
1576,0,2,false,false,false,2,5.0,false,1.0,"젠장, 병력이 조금만 더 많았어도…"
1577,0,2,false,false,false,2,5.0,false,1.0,"이놈들, 용서 못 한다!"
1578,0,2,false,false,false,2,5.0,false,1.0,"비켜비켜비켜!"
1579,0,2,false,false,false,2,5.0,false,1.0,"으랏차~!"
1580,0,2,false,false,false,2,5.0,false,1.0,"살고 싶으면 얌전히 있어!"
1581,0,2,false,false,false,2,5.0,false,1.0,"포도주는 우리 차지다!"
1582,0,2,false,false,false,2,5.0,false,1.0,"내 것은 내 것, 네 것도 내 것!"
1583,0,2,false,false,false,2,5.0,false,1.0,"원하는 건 빼앗는다!"
1584,0,2,false,false,false,2,5.0,false,1.0,"두고 보자!"
1585,0,2,false,false,false,2,5.0,false,1.0,"제엔장!"
1586,0,2,false,false,false,2,5.0,false,1.0,"자, 마시자~!"
1587,0,2,false,false,false,2,5.0,false,1.0,"저리 비켜라!"
1588,0,2,false,false,false,2,3.0,false,1.0,"일단 도망가잣치!"
1589,0,2,false,false,false,2,3.0,false,1.0,"갈레말 제국 만세!!"
1590,0,2,false,false,false,2,3.0,false,1.0,"이… 임무, 실패…!"
1591,0,2,false,false,false,2,3.0,false,1.0,"이건 치칫의 몫이닷치!"
1592,0,2,false,false,false,2,3.0,false,1.0,"절대 용서할 수 없닷치!"
1593,0,2,false,false,false,2,3.0,false,1.0,"잘했다, 이걸로 당분간은…"
1594,0,2,false,false,false,2,3.0,false,1.0,"신도화된 실프가 돌아왔다!"
1595,0,2,false,false,false,2,3.0,false,1.0,"고마워, 덕분에 살았어"
1596,0,2,false,false,false,2,3.0,false,1.0,"젠장, 쌍사당을 얕보지 마라!"
1597,0,2,false,false,false,2,3.0,false,1.0,"이런 곳에서 죽을 순 없지!"
1598,0,2,false,false,false,2,5.0,false,1.0,"이놈! 뭉개버리겠다!"
1599,0,2,false,false,false,2,5.0,false,1.0,"이 자식!"
1600,0,2,false,false,false,2,5.0,false,1.0,"까불지 마!"
1601,0,2,false,false,false,2,5.0,false,1.0,"방해하지 마!"
1602,0,2,false,false,false,3,5.0,false,1.0,"그럼 부탁합니다…!"
1603,0,2,false,false,false,3,5.0,false,1.0,"음…? 저건 도적!?"
1604,0,2,false,false,false,2,5.0,false,1.0,"공격, 공격, 계속 공격하라!"
1605,0,2,false,false,false,2,5.0,false,1.0,"흑와단쯤이야!"
1606,0,2,false,false,false,2,5.0,false,1.0,"포도주를 마구 퍼마시자!"
1607,0,2,false,false,false,2,5.0,false,1.0,"약탈한 술로 축배다!"
1608,0,2,false,false,false,2,5.0,false,1.0,"해치워버려!"
1609,0,2,false,false,false,2,5.0,false,1.0,"작전 따윈 필요 없다!"
1610,0,2,false,false,false,2,5.0,false,1.0,"젠장, 방해하지 마!"
1611,0,2,false,false,false,2,5.0,false,1.0,"우리가 뭘 잘못했다고?!"
1612,0,2,false,false,false,2,5.0,false,1.0,"도적을 깔보지 마!"
1613,0,2,false,false,false,2,5.0,false,1.0,"까불지 말고 비켜!"
1614,0,2,false,false,false,2,5.0,false,1.0,"젠장, 당해내지 못하겠어…"
1615,0,2,false,false,false,2,5.0,false,1.0,"이 빚은 반드시 갚아주마!"
1616,0,2,false,false,false,2,5.0,false,1.0,"쳇, 방해꾼이 끼어들었군…"
1617,0,2,false,false,false,2,5.0,false,1.0,"빌어먹을 흑와단 놈들…"
1618,0,2,false,false,false,2,5.0,false,1.0,"도적의 계획 따윈 박살 내주겠다!"
1619,0,2,false,false,false,2,5.0,false,1.0,"우리의 힘을 보여주마!"
1620,0,2,false,false,false,2,5.0,false,1.0,"이래선 훈련도 안 되잖아!"
1621,0,2,false,false,false,2,5.0,false,1.0,"뭐야, 이게 다냐!?"
1622,0,2,false,false,false,2,5.0,false,1.0,"당연한 결과로군"
1623,0,2,false,false,false,2,5.0,false,1.0,"도적 따위는 우리 적수가 못 된다!"
1624,0,2,false,false,false,2,5.0,false,1.0,"입만 산 녀석들이었군…"
1625,0,2,false,false,false,2,5.0,false,1.0,"일시 후퇴!"
1626,0,2,false,false,false,2,5.0,false,1.0,"전략적 후퇴다…"
1627,0,2,false,false,false,2,5.0,false,1.0,"혹시 다친 사람 있나?"
1628,0,2,false,false,false,3,5.0,false,1.0,"우리만으로 성공할 수 있을까"
1629,0,2,false,false,false,2,5.0,false,1.0,"그럼 돌입하겠다!"
1630,0,2,false,false,false,2,3.0,false,1.0,"오~!"
1631,0,2,false,false,false,2,5.0,false,1.0,"이건 내가 파괴할게"
1632,0,2,false,false,false,2,3.0,false,1.0,"부탁해"
1633,0,2,false,false,false,2,5.0,false,1.0,"이번엔 내가 하지"
1634,0,2,false,false,false,2,3.0,false,1.0,"맡길게"
1635,0,2,false,false,false,2,5.0,false,1.0,"여긴 내가 파괴해야겠네"
1636,0,2,false,false,false,2,5.0,false,1.0,"지휘관이 안 보이네"
1637,0,2,false,false,false,2,5.0,false,1.0,"여기가 아닌 모양이군"
1638,0,2,false,false,false,2,5.0,false,1.0,"다른 사람들은 무사할까…"
1639,0,2,false,false,false,2,5.0,false,1.0,"도구를 파괴해 채굴작업을 방해하라!"
1640,0,2,false,false,false,2,5.0,false,1.0,"나타났다!"
1641,0,2,false,false,false,2,5.0,false,1.0,"놈을 쓰러뜨리면…!"
1642,0,2,false,false,false,2,5.0,false,1.0,"지휘관이다!"
1643,0,2,false,false,false,2,5.0,false,1.0,"임무를 달성했어!"
1644,0,2,false,false,false,2,5.0,false,1.0,"곧바로 행동하길 잘했군"
1645,0,2,false,false,false,2,5.0,false,1.0,"조력자가 열심히 해 준 덕분이야"
1646,0,2,false,false,false,2,5.0,false,1.0,"역시 무리였어…"
1647,0,2,false,false,false,2,5.0,false,1.0,"지원군을 기다릴걸…"
1648,0,2,false,false,false,2,5.0,false,1.0,"경솔한 판단이었어…"
1649,0,2,false,false,false,3,5.0,false,1.0,"너희 뭐하냐~!"
1650,0,2,false,false,false,3,5.0,false,1.0,"큭… 개획이 트러졌다!"
1651,0,2,false,false,false,2,5.0,false,1.0,"채굴도구 우리 목숨이다~!"
1652,0,2,false,false,false,2,5.0,false,1.0,"도구 부순 놈 용서 못 한다~!"
1653,0,2,false,false,false,2,5.0,false,1.0,"치밉자 살려 두지 마라~!"
1654,0,2,false,false,false,2,5.0,false,1.0,"너희 뭐하냐~!"
1655,0,2,false,false,false,2,5.0,false,1.0,"무리하면 안 됩니다"
1656,0,2,false,false,false,2,5.0,false,1.0,"한 명만 더 있었어도…"
1657,0,2,false,false,false,2,5.0,false,1.0,"쇠뿔은 단김에 빼야죠!"
1658,0,2,false,false,false,2,5.0,false,1.0,"속공을 펼치면 승산이 있어요"
1659,0,2,false,false,false,3,5.0,false,1.0,"이봐, 왜 그래…?"
1660,0,2,false,false,false,3,5.0,false,1.0,"오, 고마워!"
1661,0,2,false,false,false,2,3.0,false,1.0,"쿠에~!"
1662,0,2,false,false,false,3,3.0,false,1.0,"응!? 왜…"
1663,0,2,false,false,false,2,3.0,false,1.0,"쿠엣, 쿠에쿠엣!"
1664,0,2,false,false,false,3,3.0,false,1.0,"이봐, 무슨 일이야!?"
1665,0,2,false,false,false,3,3.0,false,1.0,"코볼드족인가… 큰일이군"
1666,0,2,false,false,false,2,3.0,false,1.0,"쿠에엣!!"
1667,0,2,false,false,false,3,3.0,false,1.0,"뭐야, 움직일 수 있잖아!"
1668,0,2,false,false,false,3,5.0,false,1.0,"구해주셔서 감사합니다"
1669,0,2,false,false,false,3,5.0,false,1.0,"초코보는 무사하려나…"
1670,0,2,false,false,false,2,5.0,false,1.0,"난 지금 빈손이야…"
1671,0,2,false,false,false,2,5.0,false,1.0,"짐은 전부 초코보에 실어뒀어"
1672,0,2,false,false,false,2,5.0,false,1.0,"숨겨둔 건 없다니까!"
1673,0,2,false,false,false,2,5.0,false,1.0,"제발 목숨만은…"
1674,0,2,false,false,false,2,5.0,false,1.0,"빌어먹을 초코보… 날 버리고 도망가다니"
1675,0,2,false,false,false,2,5.0,false,1.0,"내가 널 어떻게 키웠는데…"
1676,0,2,false,false,false,2,5.0,false,1.0,"죽기 시르면 가진 거 내놔라!"
1677,0,2,false,false,false,2,5.0,false,1.0,"숨겨도 소용 업따~!"
1678,0,2,false,false,false,2,5.0,false,1.0,"죽고 시퍼서 그러지~?"
1679,0,2,false,false,false,2,5.0,false,1.0,"혼쭐나고 시퍼?"
1680,0,2,false,false,false,3,5.0,false,1.0,"누가 좀 도와주세요!<br>딸이 납치당했어요!"
1681,0,2,false,false,false,3,5.0,false,1.0,"마지막 백성'과의 전투에 대비해<br>준비하십시오"
1682,0,2,false,false,false,3,5.0,false,1.0,"자, '구세신 달라가브' 님께<br>산 제물을 바칠 때가 왔습니다"
1683,0,2,false,false,false,3,5.0,false,1.0,"이렇게 간단히 속아 넘어가다니,<br>그야말로 타락한 자라는 증거"
1684,0,2,false,false,false,3,5.0,false,1.0,"산 제물은 내가 아니라<br>바로 너희다!!"
1685,0,2,false,false,false,3,5.0,false,1.0,"타락한 너희에게<br>살아있을 가치 따위 없다!"
1686,0,2,false,false,false,3,5.0,false,1.0,"실력에 자신 있는 자 없나!"
1687,0,2,false,false,false,3,5.0,false,1.0,"호오, 믿음직하군… 그럼 부탁한다!"
1688,0,2,false,false,false,3,5.0,false,1.0,"해냈군… 정말 놀라운 힘이야"
1689,0,2,false,false,false,3,5.0,false,1.0,"…내 부하가 되어줬으면 할 정도다"
1690,0,2,false,false,false,3,5.0,false,1.0,"무모했나…!"
1691,0,2,false,false,false,3,5.0,false,1.0,"상대가 상대니 어쩔 수… 없군"
1692,0,2,false,false,false,3,5.0,false,1.0,"'구세신 달라가브' 님의<br>제물이 되어라!!"
1693,0,2,false,false,false,3,5.0,false,1.0,"으아아앗……!?"
1694,0,2,false,false,false,3,5.0,false,1.0,"지금 구해드리겠슴다!"
1695,0,2,false,false,false,3,5.0,false,1.0,"지지 마세용……!"
1696,0,2,false,false,false,3,5.0,false,1.0,"젠장<br>또 실패하고 말았다!"
1697,0,2,false,false,false,3,5.0,false,1.0,"네 이놈, 모험가……<br>이 지긋지긋한 놈……"
1698,0,2,false,false,false,3,5.0,false,1.0,"하지만 언젠가 네 목숨을<br>구세신 달라가브 님께 바치리라!"
1699,0,2,false,false,false,3,5.0,false,1.0,"이 세계에서 살아갈 가치가 있는 건<br>신께 선택받은 백성……"
1700,0,2,false,false,false,3,5.0,false,1.0,"우리 '마지막 백성'뿐!"
1701,0,2,false,false,false,2,3.0,false,1.0,"구부 무리를 요격하라!"
1702,0,2,false,false,false,2,3.0,false,1.0,"용머리 벌판으로 보내지 마라!"
1703,0,2,false,false,false,2,3.0,false,1.0,"초코보… 어디 갔지…?"
1704,0,2,false,false,false,2,3.0,false,1.0,"초코보야! 어딜 간 거냐!?"
1705,0,2,false,false,false,2,3.0,false,1.0,"여기 있었구나… 여긴 위험해"
1706,0,2,false,false,false,3,3.0,false,1.0,"큭, 길을 잃은 것 같군"
1707,0,2,false,false,false,2,3.0,false,1.0,"돌아가야겠어, 여기서 기다려"
1708,0,2,false,false,false,2,3.0,false,1.0,"여긴 위험하다, 이동하자"
1709,0,2,false,false,false,2,3.0,false,1.0,"여기서 잠시 기다리죠"
1710,0,2,false,false,false,2,3.0,false,1.0,"덜덜덜덜, 너무너무 무서워!"
1711,0,2,false,false,false,2,3.0,false,1.0,"여기는 괜찮아, 방긋방긋이야"
1712,0,2,false,false,false,2,3.0,false,1.0,"여기서 태세를 정비한다"
1713,0,2,false,false,false,2,3.0,false,1.0,"경비는 허술하지만 방심하지 마라"
1714,0,2,false,false,false,2,3.0,false,1.0,"밥 내나라, 무기도 내나라!"
1715,0,2,false,false,false,3,5.0,false,1.0,"귀곡부대를 도와주겠나?"
1716,0,2,false,false,false,3,5.0,false,1.0,"정말 고맙다!"
1717,0,2,false,false,false,3,5.0,false,1.0,"이걸론 부족…하겠지"
1718,0,2,false,false,false,3,3.0,false,1.0,"돌아간다, 서둘러…!"
1719,0,2,false,false,false,3,3.0,false,1.0,"추적당하면 큰일이다"
1720,0,2,false,false,false,3,3.0,false,1.0,"야, 빨리빨리 걸어!"
1721,0,2,false,false,false,3,3.0,false,1.0,"화염신께 축복을 받는 것뿐이다!"
1722,0,2,false,false,false,3,3.0,false,1.0,"두려워할 필요 없다"
1723,0,2,false,false,false,3,3.0,false,1.0,"곧 우리는 동료가 될 테니까"
1724,0,2,false,false,false,3,3.0,false,1.0,"부탁이야, 살려줘!"
1725,0,2,false,false,false,3,3.0,false,1.0,"돈은 얼마든지 낼게, 살려줘!"
1726,0,2,false,false,false,3,3.0,false,1.0,"누가… 도와줘…"
1727,0,2,false,false,false,3,3.0,false,1.0,"제발… 흑흑"
1728,0,2,false,false,false,3,3.0,false,1.0,"내가 붙잡힐 줄이야, 경솔했어!"
1729,0,2,false,false,false,3,3.0,false,1.0,"어떻게든 도망쳐야…"
1730,0,2,false,false,false,3,3.0,false,1.0,"실수했어…!"
1731,0,2,false,false,false,3,3.0,false,1.0,"이런 꼴을 동료가 본다면…"
1732,0,2,false,false,false,3,3.0,false,1.0,"추적자냐!"
1733,0,2,false,false,false,3,3.0,false,1.0,"이제 그만 포기해라!"
1734,0,2,false,false,false,3,3.0,false,1.0,"납치한 사람들을 풀어줘!"
1735,0,2,false,false,false,3,3.0,false,1.0,"음? 저 녀석은…?"
1736,0,2,false,false,false,3,3.0,false,1.0,"구하러 왔구나!"
1737,0,2,false,false,false,3,3.0,false,1.0,"이제 살았어!!"
1738,0,2,false,false,false,3,3.0,false,1.0,"휴, 참 빨리도 나타나는군"
1739,0,2,false,false,false,3,3.0,false,1.0,"으엑, 정말 왔네!"
1740,0,2,false,false,false,3,3.0,false,1.0,"그렇게 순순히 찾게 둘 것 같나!"
1741,0,2,false,false,false,3,3.0,false,1.0,"짓뭉개주마아!!"
1742,0,2,false,false,false,3,3.0,false,1.0,"지원군이 도착할 때까지 버텨라!"
1743,0,2,false,false,false,3,3.0,false,1.0,"사람들을 구출하자, 돌격!"
1744,0,2,false,false,false,3,3.0,false,1.0,"각오해라, 납치범 놈들!"
1745,0,2,false,false,false,3,3.0,false,1.0,"…납치범부터 처리하라!"
1746,0,2,false,false,false,3,3.0,false,1.0,"놈들을 붙잡아!"
1747,0,2,false,false,false,3,3.0,false,1.0,"순순히 당할 것 같냐!!"
1748,0,2,false,false,false,3,3.0,false,1.0,"정의는 우리 불꽃과 함께 한다!"
1749,0,2,false,false,false,3,3.0,false,1.0,"끄아아아악!?"
1750,0,2,false,false,false,3,3.0,false,1.0,"사, 살려줘, 살려줘어!"
1751,0,2,false,false,false,3,3.0,false,1.0,"이봐, 숨어! 뛰쳐나가지 말라고!"
1752,0,2,false,false,false,3,3.0,false,1.0,"아주 좋아, 들키지 않았어"
1753,0,2,false,false,false,3,3.0,false,1.0,"다들 괜찮으세요?"
1754,0,2,false,false,false,3,3.0,false,1.0,"자, 이 틈에 도망가요!"
1755,0,2,false,false,false,3,3.0,false,1.0,"…이봐, 너 혹시…?"
1756,0,2,false,false,false,3,3.0,false,1.0,"사, 살았다…!"
1757,0,2,false,false,false,3,3.0,false,1.0,"정말 다행이야… 흑흑"
1758,0,2,false,false,false,3,3.0,false,1.0,"불멸대도 꽤 하는군"
1759,0,2,false,false,false,3,3.0,false,1.0,"도와줘서고마워…"
1760,0,2,false,false,false,3,3.0,false,1.0,"이, 이 자시이이이이이익!"
1761,0,2,false,false,false,3,3.0,false,1.0,"안 되겠어, 일단 물러나자!"
1762,0,2,false,false,false,3,3.0,false,1.0,"큭… 다음엔 반드시!"
1763,0,2,false,false,false,3,3.0,false,1.0,"으하하핫! 우리가 이겼다!"
1764,0,2,false,false,false,3,3.0,false,1.0,"야야, 빨리빨리 걸어!!"
1765,0,2,false,false,false,3,3.0,false,1.0,"…우리 동료로 만들어주지"
1766,0,2,false,false,false,3,3.0,false,1.0,"이, 이럴 수가… 이런 일이"
1767,0,2,false,false,false,3,3.0,false,1.0,"시… 싫어, 살려줘…"
1768,0,2,false,false,false,3,3.0,false,1.0,"멍청한 불멸대 놈들!"
1769,0,2,false,false,false,3,3.0,false,1.0,"휴, 들키지 않고… 앗! 사, 사람들이!"
1770,0,2,false,false,false,3,3.0,false,1.0,"아뿔싸… 이런 실수를…!"
1771,0,2,false,false,false,3,3.0,false,1.0,"큭, 다시 추격하자!"
1772,0,2,false,false,false,3,3.0,false,1.0,"…역시 저 녀석이군, 바보 아냐?"
1773,0,2,false,false,false,2,3.0,false,1.0,"타락한 자들이여!"
1774,0,2,false,false,false,2,3.0,false,1.0,"산 제물이 되어라!"
1775,0,2,false,false,false,2,3.0,false,1.0,"자, 피를 흘려라!"
1776,0,2,false,false,false,2,3.0,false,1.0,"구세신 달라가브 님을 위해!"
1777,0,2,false,false,false,2,3.0,false,1.0,"뒤를 조심해!"
1778,0,2,false,false,false,2,3.0,false,1.0,"정말 허술하군"
1779,0,2,false,false,false,2,3.0,false,1.0,"발밑이 텅 비었다!"
1780,0,2,false,false,false,2,3.0,false,1.0,"눈속임이다"
1781,0,2,false,false,false,3,3.0,false,1.0,"움직이지 마!"
1782,0,2,false,false,false,3,3.0,false,1.0,"그쪽으로 갔다!"
1783,0,2,false,false,false,3,3.0,false,1.0,"거기 서, 이 자식!"
1784,0,2,false,false,false,3,3.0,false,1.0,"잡고 말겠다!"
1785,0,2,false,false,false,3,3.0,false,1.0,"생각보다 빠르군!"
1786,0,2,false,false,false,3,5.0,false,1.0,"노, 놓치고 말았어…"
1787,0,2,false,false,false,3,5.0,false,1.0,"더 있는지 찾아봐!"
1788,0,2,false,false,false,2,5.0,false,1.0,"구석구석 잘 찾아!"
1789,0,2,false,false,false,2,5.0,false,1.0,"한 마리라도 좋으니 붙잡아!"
1790,0,2,false,false,false,2,5.0,false,1.0,"두목한테 혼나겠어…"
1791,0,2,false,false,false,2,5.0,false,1.0,"큰놈으로 찾아, 눈에 잘 띄잖아!"
1792,0,2,false,false,false,2,5.0,false,1.0,"그쪽엔 없어!?"
1793,0,2,false,false,false,2,5.0,false,1.0,"제발 나오렴, 거북아"
1794,0,2,false,false,false,2,5.0,false,1.0,"방해하지 마! 이게 노는 걸로 보여!?"
1795,0,2,false,false,false,2,5.0,false,1.0,"저리 꺼져, 멍청아!"
1796,0,2,false,false,false,2,5.0,false,1.0,"거북이 잡는 게 뭐가 어때서!?"
1797,0,2,false,false,false,2,5.0,false,1.0,"뭘 하든 우리 맘이야!"
1798,0,2,false,false,false,2,5.0,false,1.0,"젠장, 방해하다니"
1799,0,2,false,false,false,2,5.0,false,1.0,"네 얼굴, 기억해두겠다!"
1800,0,2,false,false,false,2,5.0,false,1.0,"제길… 두고 보자, 빌어먹을!"
1801,0,2,false,false,false,2,5.0,false,1.0,"오늘은 이 정도로 봐주지!"
1802,0,2,false,false,false,2,5.0,false,1.0,"이런 망할 자식이!"
1803,0,2,false,false,false,2,5.0,false,1.0,"다음에 만나면 가만두지 않겠다!"
1804,0,2,false,false,false,2,5.0,false,1.0,"오늘은 이만… 포기할까…"
1805,0,2,false,false,false,2,5.0,false,1.0,"안 되겠어, 실패야…"
1806,0,2,false,false,false,2,5.0,false,1.0,"제길, 거북이 주제에!"
1807,0,2,false,false,false,2,5.0,false,1.0,"아, 두목한테 혼나겠군…"
1808,0,2,false,false,false,2,5.0,false,1.0,"다음엔 다른 곳을 찾아볼까"
1809,0,2,false,false,false,2,5.0,false,1.0,"사람을 더 데리고 오는 건 어때?"
1810,0,2,false,false,false,3,5.0,false,1.0,"큭, 으……윽!<br>달라가브 님……!"
1811,0,2,false,false,false,3,5.0,false,1.0,"제 목숨과 함께 이곳에 있는<br>모든 자의 목숨을 바치겠습니다"
1812,0,2,false,false,false,3,5.0,false,1.0,"……보이드의 마녀여!<br>내 육체를 그릇 삼아 나타나라!"
1813,0,2,false,false,false,3,5.0,false,1.0,"오오오오오오……!"
1814,0,2,false,false,false,2,5.0,false,1.0,"이 정돈가……"
1815,0,2,false,false,false,2,5.0,false,1.0,"이번에는 허무하게 끝났군……"
1816,0,2,false,false,false,2,5.0,false,1.0,"저건… 파이아냣치!?"
1817,0,2,false,false,false,2,5.0,false,1.0,"장로의 원수, 살아있었닷치!"
1818,0,2,false,false,false,2,5.0,false,1.0,"너 같은 건 죽어야 한닷치!"
1819,0,2,false,false,false,2,5.0,false,1.0,"해치워버리겠닷치!"
1820,0,2,false,false,false,2,5.0,false,1.0,"동료의 원수를 갚겠닷치!"
1821,0,2,false,false,false,2,5.0,false,1.0,"장로님의 원수닷치!"
1822,0,2,false,false,false,2,5.0,false,1.0,"이게… 끝이냣치…?"
1823,0,2,false,false,false,2,5.0,false,1.0,"으윽, 파이아… 왜냣치…"
1824,0,2,false,false,false,2,5.0,false,1.0,"파이아, 어딜 가는 거냣치!"
1825,0,2,false,false,false,2,5.0,false,1.0,"기… 기다려랏치!"
1826,0,2,false,false,false,3,5.0,false,1.0,"이를 어쩌나…"
1827,0,2,false,false,false,3,5.0,false,1.0,"여길 지나가야 하나…"
1828,0,2,false,false,false,3,5.0,false,1.0,"고마워, 덕분에 살았어"
1829,0,2,false,false,false,3,5.0,false,1.0,"이거 안 되겠군…"
1830,0,2,false,false,false,3,5.0,false,1.0,"포도는 풍작이겠네요"
1831,0,2,false,false,false,3,5.0,false,1.0,"그만 물러나죠"
1832,0,2,false,false,false,3,3.0,false,1.0,"골렘을 토벌해야 해!"
1833,0,2,false,false,false,3,5.0,false,1.0,"광산애서 석상 발굴해따~"
1834,0,2,false,false,false,3,5.0,false,1.0,"석상 밖으로 나가면 큰일이다~!"
1835,0,2,false,false,false,3,5.0,false,1.0,"일단 광산 도라간다!"
1836,0,2,false,false,false,2,3.0,false,1.0,"으아아, 석상 움지긴다!"
1837,0,2,false,false,false,2,3.0,false,1.0,"채굴이나 할 때 아니다!"
1838,0,2,false,false,false,2,3.0,false,1.0,"갸아아! 도와죠라!"
1839,0,2,false,false,false,2,5.0,false,1.0,"무지느러미를 수신님께 바쳐라!"
1840,0,2,false,false,false,2,5.0,false,1.0,"수신님과 하나 되는…!"
1841,0,2,false,false,false,2,5.0,false,1.0,"수신이시여… 힘을!"
1842,0,2,false,false,false,2,5.0,false,1.0,"모든 것은 수신님을 위해…"
1843,0,2,false,false,false,3,5.0,false,1.0,"마물이 뭐 이렇게 많아…"
1844,0,2,false,false,false,3,5.0,false,1.0,"이봐, 누가 좀 도와줘!"
1845,0,2,false,false,false,3,5.0,false,1.0,"윽… 그레네이드가 너무 많아!"
1846,0,2,false,false,false,3,5.0,false,1.0,"빨리 제거해야…!"
1847,0,2,false,false,false,3,5.0,false,1.0,"또 청린수를 노리는 건가!"
1848,0,2,false,false,false,3,5.0,false,1.0,"끈질긴 녀석들"
1849,0,2,false,false,false,2,3.0,false,1.0,"고작 이 정도로 죽을 순 없지!"
1850,0,2,false,false,false,3,5.0,false,1.0,"첫 번째 관문은 돌파했군…"
1851,0,2,false,false,false,3,3.0,false,1.0,"지금부터 시작이다, 각오는 됐나!?"
1852,0,2,false,false,false,2,3.0,false,1.0,"물론입니다!"
1853,0,2,false,false,false,3,3.0,false,1.0,"대답이 좋군, 하지만 방심하지 마라!"
1854,0,2,false,false,false,2,2.0,false,1.0,"옙!!"
1855,0,2,false,false,false,3,3.0,false,1.0,"목표는 '바람 진주'!"
1856,0,2,false,false,false,2,2.0,false,1.0,"옙!!"
1857,0,2,false,false,false,3,3.0,false,1.0,"우리는 임무를 반드시 달성할 수 있다!"
1858,0,2,false,false,false,2,3.0,false,1.0,"오오~!!"
1859,0,2,false,false,false,3,3.0,false,1.0,"전원… 돌격!"
1860,0,2,false,false,false,2,3.0,false,1.0,"해치워주마!"
1861,0,2,false,false,false,3,3.0,false,1.0,"흩어져! 각자 건투를 빈다!"
1862,0,2,false,false,false,2,2.0,false,1.0,"옙!"
1863,0,2,false,false,false,2,5.0,false,1.0,"잘했다, 이제 충분하다!"
1864,0,2,false,false,false,2,5.0,false,1.0,"신궁부대의 힘을 보았느냐!"
1865,0,2,false,false,false,2,5.0,false,1.0,"…후퇴다, 피해를 줄여야 해!"
1866,0,2,false,false,false,2,5.0,false,1.0,"역부족이었군…"
1867,0,2,false,false,false,3,5.0,false,1.0,"적습이다, 전원요격준비이!"
1868,0,2,false,false,false,3,5.0,false,1.0,"상황종료, 지금부터 철수한다!"
1869,0,2,false,false,false,3,5.0,false,1.0,"또, 또 도브란인가!?"
1870,0,2,false,false,false,3,5.0,false,1.0,"휴… 싫다, 싫어"
1871,0,2,false,false,false,2,3.0,false,1.0,"장소를 바꾸자, 여긴 불리해!"
1872,0,2,false,false,false,2,3.0,false,1.0,"어쩔 수 없지…… 간닷!!"
1873,0,2,false,false,false,2,3.0,false,1.0,"가자, <forename surname>!"
1874,0,2,false,false,false,2,3.0,false,1.0,"모두 열시미 하자"
1875,0,2,false,false,false,3,5.0,false,1.0,"야, 출발이다 키잇!"
